559,0.4,-1.286237,1.413739,-1.381563,417.8395,1.2537,-465.1758,0.2086858,0.7914475,0.4823479,0.9954562,0.002729152,0.08539198,0.04204391,62.33669,12.25447,261.7804,
561,0.42,-1.324587,1.020377,-1.625912,402.7822,-4.584332,-463.3087,0.2075298,0.8129941,0.4873482,0.9941335,-0.05869992,0.06440908,0.06406809,82.4758,12.02526,238.6149,
563,0.4400001,-0.8038956,0.07443666,-1.102602,395.4811,-11.00231,-459.6478,0.2041408,0.8347474,0.4892856,0.9900109,-0.1082096,0.02800685,0.08593428,102.2499,11.47514,215.6325,
565,0.4600001,-1.364467,0.5352187,-1.780407,386.7787,461.7878,-458.6646,0.1969615,0.8579875,0.4862775,0.9870185,-0.1288609,0.00127764,0.09585371,121.5888,34.56453,192.6993,
568,0.4800001,-0.5087668,0.005407333,-1.224622,382.1207,457.2205,-458.3234,0.1883691,0.8812426,0.4798676,0.9829603,-0.1562718,-0.02520599,0.09345028,140.6948,57.42555,169.7831,
570,0.5000001,-0.1824707,-0.2761173,-0.7430577,383.5684,461.3701,-461.3446,0.1792697,0.9037308,0.4713937,0.9853157,-0.1506523,-0.001000918,0.0803491,159.8732,80.49406,146.7159,
572,0.52,-0.02795398,-0.5039763,-0.3571522,388.363,-14.1333,-464.5361,0.1700927,0.9248189,0.4619277,0.9880896,-0.135493,0.02852266,0.06713798,179.2914,79.78739,123.4891,
574,0.54,-0.1070201,-0.5772328,-0.49402,392.8076,-12.8302,-466.4938,0.1606185,0.9443037,0.4510895,0.9893146,-0.1295221,0.0354621,0.05677386,198.9318,79.14588,100.1644,
576,0.56,-0.4193044,-0.7040048,-0.5942595,397.7261,-15.96542,-466.9124,0.1499795,0.9618329,0.4386005,0.9904736,-0.125722,0.0154279,0.05402452,218.8181,78.34761,76.81879,
579,0.58,-0.4433477,-1.020226,-0.7334018,406.5533,461.1159,-468.9599,0.138109,0.9765281,0.4240743,0.9940169,-0.1003822,-0.005209528,0.04273916,239.1458,101.4034,53.3708,
581,0.6,0.3941238,-1.540725,-0.2781343,420.3687,-14.09088,-472.807,0.1273332,0.9869435,0.4087754,0.9957458,-0.08241235,0.02566759,0.03224865,260.1642,100.6989,29.73045,
584,0.6199999,0.5660909,-0.9397817,0.6214893,431.546,-9.005432,-476.9008,0.11813,0.9947485,0.395203,0.9962452,-0.06266131,0.05733104,0.01680392,281.7415,100.2486,5.885411,
586,0.6399999,0.01698107,-0.8144689,0.2090406,440.3284,-9.799957,1.033401,0.1089739,1.000291,0.3822112,0.9971988,-0.05214898,0.05243118,0.01123394,303.7579,99.75859,5.937081,
587,0.6599999,-0.02043843,-0.9183025,-0.05736709,450.0653,-11.15173,-0.9177589,0.09976104,1.003283,0.3690601,0.9984648,-0.03736703,0.04038147,0.006410439,326.2612,99.201,5.891193,
589,0.6799999,0.3910285,-1.318617,0.3428185,466.297,-11.1026,475.4884,0.09163437,1.002612,0.3568612,0.9993219,-0.02430577,0.02764794,-0.0008395705,349.576,98.64587,29.66561,
592,0.6999999,0.6165031,-0.7362986,0.7189822,-1.919556,-8.029785,472.518,0.08522021,0.9998951,0.3466595,0.9993459,-0.01365629,0.03287866,-0.006385842,349.48,98.24438,53.29152,
595,0.7199998,0.5670002,-0.5120873,0.8072805,9.276733,-5.391388,469.2283,0.08038105,0.9957562,0.3387003,0.9996212,-0.002181411,0.02558701,-0.009916566,349.9439,97.97482,76.75293,
597,0.7399998,0.5535516,-0.1839566,0.9150839,-462.1869,-1.399689,465.1555,0.07707953,0.9911063,0.3332829,0.9998529,0.006031417,0.009807684,-0.01272596,326.8345,97.90483,100.0107,
598,0.7599998,0.1779994,-0.04521132,0.4483473,-458.3997,0.6921387,462.5531,0.07427246,0.9863309,0.329111,0.9997713,0.01274912,-0.006739363,-0.01580273,303.9146,97.93944,123.1384,
600,0.7799998,0.07023901,-0.09078741,0.8012402,-452.7875,2.625275,461.335,0.0716605,0.9813032,0.3271647,0.9992018,0.02493922,-0.0236523,-0.02036462,281.2752,98.0707,146.2051,
603,0.7999998,-0.3981954,-0.1500535,-0.1029003,-450.8606,-3.135681,463.219,0.06794243,0.9758587,0.3249326,0.9982998,0.0409466,-0.03312986,-0.02497139,258.7321,97.91392,169.3661,
606,0.8199998,-0.4210827,-0.09617329,-0.3337741,-450.8688,470.7906,465.3204,0.0630547,0.9701471,0.3217734,0.9973597,0.054299,-0.03870785,-0.02876084,236.1887,121.4534,192.6321,
607,0.8399997,-0.1194414,-0.07368565,-0.11747,-450.1529,468.978,466.4545,0.05783518,0.9642308,0.3182878,0.9965151,0.06505838,-0.04104045,-0.0322664,213.6811,144.9023,215.9548,
609,0.8599997,0.2637698,-0.009849072,0.02545953,-449.3796,471.6614,465.8493,0.05334835,0.9582872,0.314873,0.9956046,0.0752921,-0.04274482,-0.03571669,191.2121,168.4854,239.2473,
611,0.8799997,0.3238057,0.2468061,0.2167547,-451.8909,-6.005249,466.6312,0.04976099,0.9530291,0.3120602,0.9945353,0.08559219,-0.0450931,-0.03924793,168.6175,168.1852,262.5788,
615,0.8999997,-0.4899752,-0.05394459,-0.4035866,-451.4154,467.9578,467.2723,0.04481258,0.9476212,0.3081264,0.9919974,0.1062403,-0.04971297,-0.04672387,146.0468,191.583,285.9424,
616,0.9199997,-0.478313,-0.05079031,-0.7674015,-452.9471,462.5238,469.1705,0.03853552,0.9420722,0.3020609,0.9906402,0.1161823,-0.05073201,-0.05059759,123.3994,214.7092,309.401,
618,0.9399996,0.1363796,0.01227379,-0.1942885,-452.6447,463.4833,469.0033,0.0326373,0.9365572,0.2954557,0.9889259,0.1290864,-0.04745343,-0.05577175,100.7672,237.8834,332.8511,
620,0.9599996,0.3244145,0.1499462,0.2099955,-453.2321,465.9839,468.9026,0.02764023,0.9314588,0.2894339,0.9874462,0.1401128,-0.04160102,-0.05990093,78.10558,261.1826,356.2963,
623,0.9799996,0.4305141,-0.02856016,0.2507329,-451.3922,469.8627,-11.08154,0.02383903,0.9262811,0.2841085,0.9837762,0.164497,-0.02603519,-0.06668885,55.53596,284.6757,355.7422,
625,0.9999996,0.08965075,-0.07338524,0.0003540516,-450.2621,470.5914,-10.6189,0.02028686,0.9208995,0.2787841,0.9807572,0.1817516,-0.01430415,-0.06984113,33.02286,308.2053,355.2112,
628,1.02,0.3337225,-0.2261639,0.2048135,-447.4935,474.0894,-10.33875,0.0176617,0.9148897,0.2740286,0.975041,0.2096132,0.003482506,-0.07311205,10.64818,331.9098,354.6943,
629,1.04,0.4434697,-0.2331376,0.2868783,34.90885,-1.484375,-9.833374,0.0162684,0.9082323,0.27007,0.969716,0.231796,0.0179041,-0.07484219,12.39363,331.8355,354.2026,
631,1.06,0.5040226,-0.3244829,0.2957296,38.00564,-476.7804,-9.141846,0.01627516,0.9006735,0.2669329,0.9628916,0.2566222,0.03315675,-0.07671815,14.29391,307.9965,353.7455,
633,1.08,0.5932604,-0.3517556,0.326103,40.80185,-472.0093,-8.153076,0.01792987,0.8921376,0.2647017,0.9541931,0.2844777,0.04818817,-0.07915846,16.334,284.3961,353.3379,
637,1.1,1.011628,-0.9501457,0.693469,48.21293,-467.0715,-7.038574,0.02239465,0.8809625,0.2643967,0.9325073,0.3434241,0.07225939,-0.08525914,18.74465,261.0425,352.986,
638,1.12,0.5971121,-0.5246615,0.5222261,51.54274,-465.1776,-6.350708,0.02851808,0.8683299,0.2655424,0.9192552,0.3752421,0.07969461,-0.08838698,21.32178,237.7836,352.6684,
640,1.14,0.5720843,-0.7038331,0.7380474,56.33923,-464.9545,-6.154175,0.03623063,0.8537423,0.2687382,0.9022635,0.4134781,0.08136117,-0.09130755,24.13875,214.5359,352.3607,
642,1.159999,0.3795829,-0.3788996,0.6466913,58.73272,-465.2081,-5.977173,0.04499758,0.8381022,0.2737303,0.8912113,0.4367394,0.08016546,-0.09260064,27.07538,191.2755,352.0619,
645,1.179999,0.475502,-0.3320575,1.081113,61.31577,-465.5719,-5.249023,0.05508537,0.8215396,0.2817256,0.8794046,0.4612344,0.07633484,-0.08990781,30.14117,167.9969,351.7994,
647,1.199999,0.2846533,0.06514549,0.8169472,59.72702,-464.9802,-2.979736,0.06596386,0.8051581,0.2919901,0.8755296,0.4703967,0.07178545,-0.08380017,33.12752,144.7479,351.6504,
649,1.219999,0.208621,0.1838493,0.715903,58.11134,-464.3398,-0.6860352,0.07742186,0.7892872,0.3042433,0.876626,0.4701761,0.06870974,-0.07576618,36.03309,121.5309,351.6161,
651,1.239999,0.1685178,0.3423572,0.5954933,54.72725,-463.5522,1.971436,0.08934796,0.7743673,0.3181506,0.8813667,0.4622779,0.06911685,-0.06866776,38.76945,98.35326,351.7147,
653,1.259999,0.1509333,0.5293179,0.6000316,50.0676,-462.7765,4.765625,0.1016933,0.7609178,0.3337246,0.8904216,0.4455388,0.07100951,-0.06002,41.27283,75.21444,351.953,
656,1.279999,-0.008011758,1.264501,1.035054,39.08752,-463.7521,8.604736,0.1140164,0.7509807,0.3521739,0.9108596,0.4045643,0.06897297,-0.04365569,43.22721,52.02684,352.3832,
658,1.299999,-0.1189184,0.9147406,0.5146515,31.28555,-465.2143,10.44739,0.1260092,0.7435846,0.3720527,0.9240526,0.3750595,0.06609758,-0.03299283,44.79148,28.76612,352.9056,
661,1.319999,-0.2330384,1.517336,0.4435623,18.21297,-467.5303,-467.2711,0.1373546,0.7404034,0.3931636,0.9439219,0.3236741,0.06295396,-0.01684288,45.70213,5.389606,329.542,
663,1.339999,-0.2401274,1.269522,-0.03290534,6.561203,10.76973,-465.7129,0.1480331,0.7407485,0.4141831,0.9595212,0.2744246,0.06323287,-0.003485948,46.03019,5.928092,306.2564,
665,1.359999,-0.3761584,0.9610248,-0.2394891,-2.829514,8.324623,-464.9609,0.1576666,0.7437632,0.4345374,0.9684933,0.2413703,0.06108246,0.005499547,45.88872,6.344324,283.0083,
667,1.379999,-0.5521595,1.207359,-0.4426074,-14.95331,5.549002,-463.9093,0.1657664,0.7501317,0.4536622,0.9791905,0.1938841,0.05721094,0.01795007,45.14105,6.621774,259.8129,
670,1.399999,-1.529449,2.443171,-1.421453,-40.96687,-0.3724003,-461.1823,0.1696177,0.7632867,0.4688385,0.9939611,0.08961315,0.04325768,0.04625756,43.09271,6.603154,236.7538,
672,1.419999,-1.037033,1.318231,-1.226081,-56.63246,-3.939714,-458.8647,0.1705883,0.7801035,0.4806091,0.9972086,0.02180043,0.02940628,0.06507987,40.26109,6.406168,213.8105,
674,1.439999,-0.9913123,1.167169,-1.494656,408.9954,-6.495399,-456.2201,0.1688053,0.8001624,0.4882278,0.9961529,-0.03118742,0.01509909,0.08049244,60.71086,6.081398,190.9995,
676,1.459999,-0.9486383,0.62783,-1.539266,398.3148,469.2144,-453.0261,0.1643872,0.8219653,0.4915708,0.9922287,-0.07797889,-0.01193774,0.09622582,80.62659,29.54212,168.3482,
678,1.479999,-1.178176,0.4713821,-2.444115,386.7847,460.634,-449.8514,0.1566964,0.8450776,0.4881245,0.9830813,-0.1330114,-0.06518254,0.1077538,99.96583,52.57382,145.8556,
681,1.499999,-0.1124489,0.1708245,-1.283212,381.6223,460.1595,-452.1991,0.1486932,0.8686644,0.4811139,0.9806494,-0.156566,-0.06935196,0.09489178,119.0469,75.58179,123.2457,
684,1.519999,0.1987785,-0.04641294,-0.4885375,381.5508,465.9862,-457.2774,0.1412422,0.8921223,0.4727461,0.9845121,-0.1532299,-0.03329024,0.07841305,138.1245,98.8811,100.3818,
686,1.539999,0.1241434,-0.232172,-0.1502466,384.2545,469.6025,-461.568,0.134136,0.9149353,0.463961,0.9875191,-0.1424054,-0.006299175,0.06698625,157.3372,122.3612,77.30341,
688,1.559999,-0.2137023,-0.4695368,-0.3165972,388.4854,468.4676,-465.0161,0.1264362,0.936444,0.4542965,0.9892187,-0.1338853,-0.005898334,0.05904634,176.7615,145.7846,54.05261,
691,1.579999,-0.8799094,-1.324003,-1.295314,398.3429,460.0897,-468.1829,0.1162923,0.9542749,0.4410338,0.9900412,-0.1186723,-0.05519187,0.05185964,196.6786,168.7891,30.64347,
693,1.599999,0.07936388,-0.941391,-0.6395245,406.6779,462.2662,-471.9483,0.1063687,0.9694908,0.4259948,0.9936557,-0.09572473,-0.04342306,0.0399996,217.0125,191.9024,7.046052,
695,1.619999,0.6789878,-1.149809,0.1369536,417.8598,-9.300842,3.36235,0.09833129,0.9815128,0.4113361,0.9966347,-0.07635752,0.009759367,0.02817685,237.9055,191.4374,7.21417,
697,1.639999,0.08671045,-0.9731698,0.4374361,428.4604,-8.630676,0.3659248,0.09053471,0.9908316,0.3978925,0.9979241,-0.05942986,0.01511307,0.01968115,259.3285,191.0058,7.232466,
699,1.659999,-0.07467538,-0.7245398,-0.007703304,435.8917,-9.47876,-1.222219,0.08253069,0.9981378,0.3844276,0.9988165,-0.04570476,0.007239215,0.01498806,281.1231,190.5319,7.171355,
702,1.679999,-0.1749873,-1.080308,-0.4117191,446.6937,468.4225,-3.441801,0.0740406,1.002443,0.369819,0.9996058,-0.02445174,-0.01112961,0.008175398,303.4578,213.953,6.999265,
704,1.699999,0.6243888,-1.469443,0.7237887,464.5227,470.9717,-7.112427,0.06728492,1.002667,0.3572209,0.9998351,-0.01383131,-0.01108536,0.004010161,326.6839,237.5016,6.643643,
707,1.719999,0.529401,-0.8088684,0.7299042,476.5363,473.8071,-9.902382,0.0619998,1.000643,0.3466503,0.9999483,-0.002847756,-0.009739853,0.000941792,350.5107,261.192,6.148524,
709,1.739999,0.2749412,-0.5228591,0.6830299,-473.6761,474.6851,467.5683,0.0574784,0.9971675,0.337977,0.9997115,0.009106104,-0.02221289,-0.0009408767,326.8269,284.9262,29.52694,
710,1.759999,0.344177,-0.2734995,0.835036,-465.589,-3.180542,464.4208,0.05391305,0.9929321,0.3316233,0.9990213,0.01794093,-0.04031754,-0.003063564,303.5475,284.7672,52.74798,
713,1.779999,0.4260354,-0.2317429,1.291859,-456.0791,2.838745,460.324,0.05153114,0.9880529,0.328858,0.9975139,0.03204045,-0.06233462,-0.007369122,280.7435,284.9091,75.76418,
715,1.799999,-0.1510862,-0.2553678,0.5895603,-450.2118,2.529297,461.1989,0.04872954,0.9824644,0.3277304,0.9964174,0.04661857,-0.06982658,-0.01018594,258.2329,285.0356,98.82413,
718,1.819999,-0.4512253,-0.2476215,-0.1952326,-447.7475,-4.547729,464.1209,0.04467453,0.976188,0.3260606,0.9951593,0.06168684,-0.07546225,-0.01259734,235.8456,284.8082,122.0302,
720,1.839999,-0.3981458,-0.1850295,-0.3995955,-446.8372,-10.22644,465.9523,0.03951357,0.9693977,0.3232807,0.9936301,0.07640453,-0.08137359,-0.01549377,213.5037,284.2969,145.3278,
722,1.859999,-0.06020084,-0.09949923,-0.2885199,-446.384,-11.40442,466.6623,0.03418538,0.9623309,0.3196994,0.9922104,0.08813766,-0.08619665,-0.01790632,191.1845,283.7267,168.6609,
724,1.879999,0.7045016,0.215199,0.3217149,-447.9483,-4.505615,466.5125,0.03081414,0.955862,0.3170117,0.991194,0.09616783,-0.08885834,-0.01976582,168.7871,283.5014,191.9865,
726,1.899999,-0.2174493,0.05143404,-0.1203239,-448.1799,-8.179321,467.3535,0.02683887,0.9495359,0.3139898,0.9880909,0.1172366,-0.09620105,-0.02602859,146.3781,283.0924,215.3542,
729,1.919999,-0.7287569,-0.08621693,-0.8173978,-448.8759,462.4011,468.9999,0.02083928,0.9429703,0.3086974,0.9858483,0.1305496,-0.100764,-0.03011101,123.9343,306.2125,238.8042,
731,1.939999,-0.09511679,-0.02684355,-0.6502426,-449.8746,460.9601,469.5636,0.01457547,0.9363302,0.3015987,0.9840645,0.1413907,-0.1024747,-0.03353855,101.4406,329.2605,262.2824,
733,1.959999,0.1896895,0.05602598,-0.05197048,-449.6748,462.2992,469.3677,0.008838584,0.9298457,0.2943557,0.9819052,0.1568414,-0.09934067,-0.03734175,78.95683,352.3754,285.7508,
734,1.979999,0.4479007,0.2553892,0.5935085,-451.2218,-14.17969,469.989,0.004345863,0.9240706,0.2887613,0.9806085,0.1679608,-0.09313604,-0.03901613,56.39574,351.6664,309.2502,
737,1.999999,0.27963,-0.2915454,0.1338315,-446.9067,-11.00037,470.2313,0.0006298925,0.9174857,0.2835386,0.9753779,0.2052266,-0.06919853,-0.04161678,34.05041,351.1164,332.7618,
740,2.019999,0.1847108,-0.2519345,0.1871431,-444.2083,-8.97644,470.8081,-0.002572992,0.9102009,0.2788358,0.9702879,0.2323597,-0.05296367,-0.04177912,11.84,350.6676,356.3022,
742,2.039999,0.3985134,-0.3434515,0.3727734,38.97158,-4.967651,-8.578491,-0.004668896,0.9019621,0.2751685,0.9631054,0.2632952,-0.03780754,-0.04091645,13.78857,350.4192,355.8733,
744,2.059999,0.4086573,-0.2130103,0.3120911,40.8164,-1.000366,-8.00293,-0.00562964,0.8931316,0.2723681,0.9578483,0.282882,-0.02920448,-0.04064402,15.82939,350.3692,355.4731,
745,2.079999,0.5881964,-0.3208351,0.4566514,43.33628,4.315796,-6.732178,-0.004956505,0.8834099,0.2708361,0.9493975,0.3110892,-0.01616353,-0.04008115,17.99621,350.585,355.1365,
748,2.099999,0.9238329,-1.005485,0.9302866,51.27949,10.31128,-4.577026,-0.001717168,0.8708952,0.2718883,0.9273049,0.372018,0.01328778,-0.03913361,20.56018,351.1006,354.9077,
751,2.119999,0.6801893,-0.624032,0.7924855,55.47386,-465.7764,-2.615967,0.003411585,0.8566471,0.2751419,0.9106958,0.4102887,0.02906182,-0.03810921,23.33388,327.8117,354.7769,
753,2.139999,0.4649799,-0.3740501,0.7159352,57.66212,-463.313,-0.9887695,0.009831947,0.8413599,0.2803842,0.8984473,0.4360864,0.03562602,-0.03677208,26.21698,304.6461,354.7274,
755,2.159999,0.3890447,-0.2323437,0.7502997,59.09798,-461.7328,-0.1397705,0.01733299,0.8254274,0.2877106,0.889038,0.4545715,0.03943407,-0.03769588,29.17188,281.5594,354.7204,
758,2.179999,0.3374475,-0.1845789,1.027168,61.04885,-462.8662,-1.182251,0.02577139,0.8089821,0.2978902,0.8794887,0.4728218,0.03486174,-0.04152127,32.22432,258.4161,354.6613,
760,2.199999,0.2179536,0.2074742,0.7653522,58.40157,-463.3826,-0.9838867,0.03481521,0.7931131,0.3101959,0.8781756,0.4756399,0.02761525,-0.04256546,35.1444,235.247,354.6121,
762,2.219999,0.2948123,0.4120946,0.8799899,54.87961,16.31042,-0.9436035,0.04467796,0.7783889,0.324946,0.8829979,0.4667236,0.02290461,-0.04426283,37.88838,236.0625,354.5649,
764,2.239999,0.2585194,0.5249619,0.7020092,50.43503,-462.6874,0.1031494,0.05525881,0.7651228,0.341646,0.8915651,0.4500187,0.02438036,-0.04472685,40.41013,212.9282,354.5701,
766,2.259999,0.1927757,0.66993,0.6575704,44.40926,-461.9135,1.52771,0.06637516,0.7537177,0.3601727,0.9022133,0.4281155,0.02745718,-0.0444328,42.6306,189.8325,354.6465,
769,2.279999,0.1295924,1.233258,0.8422995,34.8764,-460.867,3.45459,0.07785148,0.7457383,0.3810391,0.9230161,0.3812955,0.03263272,-0.03987786,44.37442,166.7891,354.8192,
771,2.299999,-0.1360577,1.426935,0.4585397,21.82739,-462.6297,5.273438,0.08894987,0.7417226,0.4031792,0.9398486,0.3378347,0.0372857,-0.03409596,45.46579,143.6577,355.0829,
774,2.319999,-0.1038256,1.379149,0.09105563,9.726257,-463.5239,6.630249,0.09975985,0.7415379,0.4255723,0.9557398,0.2899557,0.04221933,-0.02654656,45.9521,120.4815,355.4144,
776,2.339998,-0.1300013,1.259136,-0.2601421,-1.974106,-464.4171,7.540283,0.1102087,0.7448508,0.4472427,0.9674031,0.2479479,0.04771318,-0.01941222,45.85339,97.2606,355.7914,
777,2.359998,-0.1649532,1.091144,-0.3628385,-12.57988,-464.9072,-471.3672,0.1201994,0.7511947,0.4679053,0.9782322,0.2009752,0.0506831,-0.01009776,45.2244,74.01524,332.2231,
779,2.379998,-0.4076287,1.376789,-0.7198298,-26.87553,-466.5442,-470.2283,0.1290577,0.7613629,0.4865683,0.9889199,0.1391598,0.05160322,0.002974795,43.88062,50.68803,308.7116,
782,2.399998,-1.267411,2.275436,-1.83241,-52.06474,-472.0884,-469.425,0.1343955,0.7778518,0.5001413,0.9977085,0.04184574,0.0475652,0.02375963,41.27739,27.08361,285.2404,
785,2.419998,-1.043631,1.343615,-1.603682,411.2662,3.379402,-468.9081,0.1368343,0.798073,0.5092596,0.9981513,-0.02469103,0.03942946,0.03911314,61.8407,27.25258,261.795,
787,2.439998,-0.809378,0.7839561,-1.481609,399.3254,-0.4582214,-467.7286,0.1370248,0.8204718,0.5142623,0.9954408,-0.07430204,0.02668917,0.05352089,81.80697,27.22967,238.4086,
789,2.459998,-0.9372175,0.4157853,-1.597416,389.8877,473.548,-464.7531,0.134612,0.8440256,0.5148278,0.9905824,-0.1169066,-0.002945326,0.0712119,101.3014,50.90707,215.1709,
791,2.479998,-0.86667,0.2136326,-2.260458,380.372,467.3981,-460.2664,0.1297917,0.8681728,0.5091142,0.9822336,-0.1624442,-0.04678738,0.08148706,120.32,74.27698,192.1576,
794,2.499998,-0.05889863,-0.09535789,-0.9400821,378.8924,469.1118,-460.3372,0.1248078,0.8920552,0.5007893,0.9817671,-0.1688165,-0.0489865,0.07235129,139.2646,97.73257,169.1407,
796,2.519998,0.1117033,-0.3729343,-0.5034184,382.6151,-3.932953,-462.9495,0.1201342,0.9149016,0.491066,0.986649,-0.1518549,-0.01696314,0.05636176,158.3953,97.53592,145.9932,
798,2.539998,-0.07146746,-0.4761887,-0.3696084,386.9626,477.7319,-465.0134,0.1152621,0.9364252,0.480316,0.9888257,-0.1413492,-0.00505124,0.04710414,177.7435,121.4225,122.7426,
799,2.559998,-0.2983931,-0.5909014,-0.5176663,391.3406,475.8633,-466.3768,0.1095611,0.9563075,0.468128,0.9896136,-0.1371652,-0.01174565,0.04138651,197.3105,145.2157,99.42373,
800,2.579998,-0.7354081,-1.308725,-1.05208,400.8456,468.3057,-467.8098,0.1018174,0.9725544,0.4530176,0.9898696,-0.1276413,-0.04926065,0.03793928,217.3528,168.631,76.03324,
801,2.599998,-0.3318322,-1.250081,-0.8481574,410.8826,464.6866,-470.4843,0.09315182,0.9853289,0.4355512,0.9914953,-0.1087311,-0.06523822,0.0293076,237.8969,191.8653,52.50903,
802,2.619998,0.5518082,-1.082497,0.1651382,421.8796,472.403,-475.0356,0.08601908,0.9950964,0.4185435,0.9961849,-0.0853736,-0.008921247,0.01574032,258.9909,215.4854,28.75725,
804,2.639998,0.1579097,-0.849359,0.8683491,433.3923,-5.310059,-478.7472,0.07932498,1.002505,0.4039479,0.9984741,-0.05378697,0.01248799,0.0009411811,280.6605,215.2199,4.819888,
807,2.659998,-0.1996315,-1.023767,-0.2043521,443.5095,-7.586975,479.4797,0.07207634,1.007069,0.3887847,0.9993377,-0.03621479,0.002065789,-0.00298884,302.836,214.8406,28.79387,
809,2.679998,-0.01008242,-0.9987688,0.1320291,454.3585,470.7703,477.5692,0.0647997,1.008859,0.3739882,0.9995536,-0.02851867,-0.006951358,-0.005572064,325.5539,238.3791,52.67234,
811,2.699998,0.3619909,-1.32647,0.8821678,472.2772,471.0812,474.4037,0.05852859,1.006964,0.3616422,0.9998446,-0.009780467,-0.009789735,-0.01092997,349.1678,261.9332,76.39252,
814,2.719998,0.476367,-0.7207632,0.8840024,-475.4053,472.9846,472.0967,0.05358073,1.003068,0.3517517,0.9998733,0.003972515,-0.007383805,-0.01353908,325.3975,285.5824,99.99736,
816,2.739998,0.2292524,-0.4601169,0.7002282,-465.4919,473.2764,469.5786,0.04926967,0.9978929,0.3438063,0.9994659,0.01960602,-0.02082304,-0.0158134,302.1229,309.2462,123.4763,
818,2.759998,0.4563309,-0.1553965,0.8538008,-458.15,-3.182373,466.0721,0.0462262,0.9922864,0.3382326,0.9989816,0.02692251,-0.0318864,-0.01716762,279.2154,309.0871,146.7799,
